Competition ID,Competition,Sport,Opseg vremena,mean,percentile_20,percentile_40,percentile_60,percentile_80,percentile_90,percentile_95,percentile_99.9,start_hour,end_hour
4483,WTA ITF Villena,Tenis,"(3, 4]",33.20845347180963,1.4832866415381432,5.786715582013132,17.750786188244817,60.52311516508462,92.0588876214475,141.44096623250095,155.28609143093988,3,4
1975,Poljska,Odbojka,"(72, 96]",33.17033991143107,0.5318208336830139,1.134020209312439,1.8119310438632965,16.335006169974807,56.8704796165227,168.34908803328844,277.5981242817197,72,96
5495,ATP ITF Shrewsbury,Tenis,"(8, 12]",33.16679205931723,1.2991980463266373,28.205860294401646,54.665029384195805,56.33550889790058,56.823475413024426,57.06745867058635,57.30656226299703,8,12
5339,(Z) Kval. EP 2023,Košarka,"(12, 16]",33.16011071329316,3.136380845308304,5.690817441046239,23.96049902141094,57.94542558640242,74.93788886889816,83.434120510146,91.76042751856895,12,16
2710,WTA Limoges Dublovi,Tenis,"(24, 36]",33.09657894074917,1.4510577172040942,4.50639105588198,12.411687567830082,54.887084312737024,84.76730774343015,99.70741945877667,114.3487289398164,24,36
3461,Burundi 1,Fudbal,"(4, 8]",33.01866718441572,3.336083561182022,8.0547810792923,20.024286854267118,43.74998620301487,78.4681486836076,95.5117981887236,264.61995936082326,4,8
52,AHL,Hokej,"(20, 24]",33.016580920666456,0.9180989861488343,1.3560248613357544,2.8881530314683905,19.427232012152686,93.8375089243055,146.73430648259807,198.5731680897252,20,24
278,Formula 1 1. - 10. mesto,Formula,"(36, 48]",33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,36,48
2898,ATP Dubai Dublovi,Tenis,"(48, 72]",32.8797255953153,0.7199617177248001,0.8685252219438553,20.179239898920056,58.65210574865342,77.88853867352009,87.50675513595341,96.93260726913812,48,72
3836,Juzna Koreja 3,Fudbal,"(20, 24]",32.83467433477441,2.4138923883438115,3.446244239807129,18.18324559181928,44.047277092933655,86.51040446311237,118.45384722538276,214.66077737159287,20,24
2914,WTA Guadalajara Dublovi,Tenis,"(20, 24]",32.782131526619196,26.377881355583668,30.647381469607353,34.91688158363104,39.186381697654724,41.32113175466657,42.38850678317249,43.434534311108294,20,24
5041,WTA Cluj-Napoca,Tenis,"(72, 96]",32.7238067984581,32.7238067984581,32.7238067984581,32.7238067984581,32.7238067984581,32.7238067984581,32.7238067984581,32.7238067984581,72,96
436,Rusija Kup,Fudbal,"(72, 96]",32.661319345235825,13.727639208734036,26.350092633068563,38.972546057403086,51.59499948173762,57.90622619390488,61.061839549988505,64.15434063895047,72,96
2118,Ekvador 1 Play off,Fudbal,"(72, 96]",32.659181877970695,32.659181877970695,32.659181877970695,32.659181877970695,32.659181877970695,32.659181877970695,32.659181877970695,32.659181877970695,72,96
3267,(Z) Poljska Super Kup,Odbojka,"(16, 20]",32.65637941658497,32.65637941658497,32.65637941658497,32.65637941658497,32.65637941658497,32.65637941658497,32.65637941658497,32.65637941658497,16,20
5473,WTA ITF Loughborough,Tenis,"(4, 8]",32.65122858931621,1.091737370938063,3.6130250990390786,7.659334924817082,38.39457720518113,55.64495186693969,120.80855808369779,326.32081145732866,4,8
3838,UFC Fight Night,Borilacke Vestine,"(96, 1000]",32.61049099713564,2.7154934406280526,4.620779678225517,5.433626875281334,18.72745698690415,144.8348806798458,168.98667614907018,312.63232111868274,96,1000
1826,(Z) Norveska 1,Fudbal,"(24, 36]",32.537038423473184,6.306122429668903,8.396865084767342,38.888511369004846,44.06131587922573,48.49175237119198,99.15315430711955,148.80132820432877,24,36
4231,World Grand Prix,Pikado,"(24, 36]",32.36470475420356,1.5856649577617645,3.800246089696884,15.29777225852012,58.74447029829027,104.61460903286934,116.5080267190933,128.16357605159286,24,36
2172,Gvatemala 1 Clausura,Fudbal,"(48, 72]",32.25247305507461,3.208400681614876,3.6689378321170807,8.20697046816349,84.68577388674021,87.6593572460115,89.14614892564714,90.60320477169009,48,72
5278,ATP Ch. Bogota-kval.,Tenis,"(8, 12]",32.24672015747055,9.675470359623432,11.727674129605294,12.020097528398036,46.66883622393015,72.58228439588102,85.5390084818564,98.23659808611238,8,12
4405,(Z) Italija 1,Odbojka,"(48, 72]",32.24252410278571,5.611421465873718,9.381912723183632,14.369489439558237,40.70169482380152,82.87140168249607,113.24675310403109,143.01459749713553,48,72
2534,Ruanda 1,Fudbal,"(20, 24]",32.23544550273035,3.3793319165706635,10.904841139912605,20.753684490919113,47.122575270384566,101.34518051184719,119.29380710648,127.045291393486,20,24
3331,ATP ITF Heraklion,Tenis,"(8, 12]",32.102517915165116,4.990637570619584,7.382697120308876,18.024415205314757,36.32375405207277,56.217237120866756,110.89734994694578,312.2255145568403,8,12
4563,Brazil Paulista A1,Fudbal,"(72, 96]",32.0580042488873,4.459505245089531,10.545256219804287,17.504580430686467,30.397064357995994,61.2149599641561,121.38679968565688,180.35520261272805,72,96
5431,ATP Ch. Bendigo-kval.,Tenis,"(4, 8]",32.04729173580805,27.861577022075654,28.011216944456102,30.537609764933585,35.44075548350811,37.89232834279537,39.11811477243901,40.31938547348977,4,8
5496,WTA ITF Birmingham,Tenis,"(4, 8]",31.98758358868105,1.378781646490097,3.768826946616173,10.055551186203957,23.191083390265703,46.5897679515183,71.1565688252449,394.7089216597928,4,8
2356,Brazil Cearense Play off,Fudbal,"(12, 16]",31.871922314167023,31.871922314167023,31.871922314167023,31.871922314167023,31.871922314167023,31.871922314167023,31.871922314167023,31.871922314167023,12,16
2753,Juzna Afrika 2,Fudbal,"(3, 4]",31.854734046850353,8.811939480900765,14.556582131981852,22.1873035132885,43.840406715869904,67.25012406893073,91.90272557642308,116.06227505376565,3,4
5496,WTA ITF Birmingham,Tenis,"(8, 12]",31.852571041677148,1.428024023771286,1.5159023702144623,3.1737224273383626,14.293751105666168,79.74788235548135,150.3696594366579,219.5790009762112,8,12
5303,ATP ITF Portimao,Tenis,"(24, 36]",31.814822521060705,31.814822521060705,31.814822521060705,31.814822521060705,31.814822521060705,31.814822521060705,31.814822521060705,31.814822521060705,24,36
4439,WTA ITF Hamburg,Tenis,"(8, 12]",31.802990194410086,1.4796227365732193,4.590399242937567,16.61432319879532,29.48297641426326,78.27459757402536,126.19526917673639,173.15752734739337,8,12
5280,WTA ITF Seville,Tenis,"(4, 8]",31.73442107590381,5.681965351104736,12.697294019162655,20.622215941548347,30.02739481627941,58.83426449261606,118.90772205172107,216.45233976001867,4,8
3666,Kineski Tajpej CPBL,Bejzbol,"(12, 16]",31.685972083359957,2.362538307905197,8.55608604848385,31.215069845318798,65.46613755822185,81.84354811906815,83.48896607756615,85.10147567689418,12,16
1358,Spengler Kup (Davos),Hokej,"(12, 16]",31.671015582978725,31.671015582978725,31.671015582978725,31.671015582978725,31.671015582978725,31.671015582978725,31.671015582978725,31.671015582978725,12,16
1913,Norveska,Hokej,"(48, 72]",31.664920379920652,2.2776446118950844,4.377862773835659,12.115471810102463,74.64796683192253,101.99433112252504,111.0776586724259,115.12200787905604,48,72
2831,Brazil Paranaense,Fudbal,"(24, 36]",31.583778126786154,1.7043779790401459,3.4154217690229416,8.392368257045746,13.547545671463013,87.49615462124348,124.47045909613371,160.7052774815263,24,36
2045,Prijateljski mecevi,Rukomet,"(48, 72]",31.557253003120422,31.557253003120422,31.557253003120422,31.557253003120422,31.557253003120422,31.557253003120422,31.557253003120422,31.557253003120422,48,72
431,ATP Ch. Torino,Tenis,"(24, 36]",31.486104898154736,29.36902312040329,30.780410972237586,32.19179882407188,33.60318667590618,34.30888060182333,34.661727564781906,35.007517588481306,24,36
5479,(Z) ZOI 2022,Hokej,"(36, 48]",31.405401669086093,6.635595586895943,8.327542981505395,11.38399560301751,12.652136498190464,75.42208017855889,122.44590012952675,168.52924368147563,36,48
5311,WTA Buenos Aires,Tenis,"(36, 48]",31.39208421111107,19.58948703855276,27.457885153591633,35.326283268630505,43.194681383669376,47.12888044118881,49.09597996994853,51.02373750813306,36,48
1860,Nemacka 1,Rukomet,"(96, 1000]",31.308544222265482,0.7204344421625137,1.830027699470521,5.11802814900875,50.762847483158154,84.17446187138559,100.88026906549926,117.2519601157308,96,1000
4522,Italija 3/A,Fudbal,"(72, 96]",31.297587599857884,3.7934633195400247,8.255589157342913,11.694201797246931,40.781392468512095,96.25591017305852,101.78013951666651,489.9381552338627,72,96
2692,Portugal,Futsal,"(16, 20]",31.280786246061325,31.280786246061325,31.280786246061325,31.280786246061325,31.280786246061325,31.280786246061325,31.280786246061325,31.280786246061325,16,20
5473,WTA ITF Loughborough,Tenis,"(16, 20]",31.264378428459167,31.264378428459167,31.264378428459167,31.264378428459167,31.264378428459167,31.264378428459167,31.264378428459167,31.264378428459167,16,20
3405,ATP ITF Lima,Tenis,"(8, 12]",31.263182352369896,3.528428804129362,5.879006871581078,9.333004422485828,15.108202216029174,43.51515047699213,144.87595241293295,346.4062726787481,8,12
3233,(Z) Finska 1 Play off,Fudbal,"(4, 8]",31.21761420932909,10.689124301075935,15.289352133870125,28.06646886210143,49.020474485769874,59.49747729760409,64.7359787035212,69.86971008131998,4,8
5206,Portugal 4/B,Fudbal,"(8, 12]",31.20642827630043,1.3279776275157928,3.422689992189408,6.3303439050912855,16.559484131634278,32.00908713042736,37.573356443643554,555.5682407621756,8,12
4504,Litvanija 2,Košarka,"(12, 16]",31.19025976397097,19.93728167936206,27.439267069101334,34.94125245884061,42.443237848579884,46.19423054344952,48.06972689088434,49.90771331137047,12,16
1978,(Z) Prijateljski mecevi,Rukomet,"(8, 12]",31.177673212736845,3.304281827270985,5.9171555866003045,22.90247779381275,54.260248448908335,69.93913377645612,77.77857644023,85.46123025072843,8,12
5472,ATP ITF Loughborough,Tenis,"(16, 20]",31.16679695174098,12.544182455539703,19.500959411263466,31.932920885086055,50.79860493913293,60.19345539435744,64.8908806219697,69.49435734502973,16,20
1927,Svajcarska 2,Hokej,"(48, 72]",31.067062543411005,1.6166010349988937,8.329268097877502,14.75231856107711,20.966543820500377,74.82417210936536,191.16288565099237,202.11100210100417,48,72
1417,WTA ITF Andrezieux-Boutheon,Tenis,"(12, 16]",31.037291537459403,5.480458058416843,12.094833372890953,23.48468207454681,55.81972749531271,76.10328023701908,85.70078460000452,95.10633887573036,12,16
4440,Australija 1,Košarka,"(48, 72]",30.9351074187593,1.4355295896530151,3.924175351858139,16.611050218343735,70.52556160837412,98.74486152082682,107.61293010786176,116.30363732315602,48,72
1781,Prijateljski mecevi (klubovi),Hokej,"(8, 12]",30.90747632086277,30.90747632086277,30.90747632086277,30.90747632086277,30.90747632086277,30.90747632086277,30.90747632086277,30.90747632086277,8,12
4274,(Z) Finska,Odbojka,"(16, 20]",30.89187318523725,4.741892591118813,5.716404423117638,7.831735335290432,13.380248479545116,37.11859518051146,133.63050853058667,318.3184342654737,16,20
2648,Spanija,Futsal,"(20, 24]",30.873365969326226,3.927074819803238,9.03352316468954,22.79133727774024,58.002056283652784,85.15186417847872,118.97305130958557,130.51931305877866,20,24
3432,ATP Santiago Dublovi,Tenis,"(48, 72]",30.81460164487362,0.9182259887456894,1.4769219756126404,2.1219512224197388,31.63614878058436,89.78649523854257,118.86166846752164,147.35533823192125,48,72
1907,Finska 1,Hokej,"(48, 72]",30.73810225104292,3.932612203061581,7.515788207948209,49.3883779451251,61.268264055252075,65.52688777446747,66.49051606655121,67.43487179279327,48,72
4520,Litvanija 1,Košarka,"(36, 48]",30.698838364332914,24.218255318701267,28.538644015789032,32.8590327128768,37.17942140996456,39.339615758508444,40.419712932780385,41.47820816356689,36,48
556,Brazil 3,Fudbal,"(36, 48]",30.63964011967182,18.11390995979309,22.379897892475128,23.47025015950203,36.44213299155236,59.26337704658509,70.67399907410143,81.85640866106752,36,48
5408,ATP Ch. Rio De Janeiro-kval.,Tenis,"(8, 12]",30.63649836778641,23.572122657299044,33.473602545261386,38.75659629702568,41.765853986144066,41.98031045496464,42.087538689374924,42.19262235909701,8,12
1432,Kolumbija 1 Apertura,Fudbal,"(96, 1000]",30.57856620848179,1.355365827679634,3.6866598129272465,21.306643605232235,56.463484764099135,78.23174238204956,89.11587119102478,99.78231742382053,96,1000
5265,ATP Ch. Napoli 2,Tenis,"(24, 36]",30.550754164904355,5.1690980195999146,8.05815826356411,25.210479974746693,69.13760223388671,72.50139473006129,80.14208880253135,87.62996899355205,24,36
5349,WTA Montevideo Dublovi,Tenis,"(20, 24]",30.52538430504501,20.682113134115937,27.24429391473532,33.806474695354694,40.36865547597409,43.64974586628377,45.290291061438616,46.898025352690375,20,24
1946,Svedska 2,Hokej,"(36, 48]",30.22733302510415,1.6369493901729584,3.207013076171279,8.530423812568188,22.91759277880193,99.35350388288495,167.29190718354639,389.697617738762,36,48
5515,ATP Ch. Gran Canaria,Tenis,"(36, 48]",30.186222568154335,13.138896942138672,24.50378069281578,35.86866444349289,47.23354819417,52.91599006950855,55.75721100717783,58.54160752609373,36,48
421,Svedska 3 Jug,Fudbal,"(48, 72]",30.140464854985474,0.9436338394880295,7.386430829763413,13.456877614557744,37.17327251136305,79.16821121722461,100.16568057015536,120.74320053602759,48,72
1177,Juzna Koreja 1 Play out,Fudbal,"(48, 72]",30.109090832993388,7.243614172935486,19.374523191154005,27.39393207281828,46.507878990843906,73.11300702542067,79.60437225252389,85.96591017508509,48,72
4206,(Z) Svedska 1,Rukomet,"(72, 96]",30.011604249477386,30.011604249477386,30.011604249477386,30.011604249477386,30.011604249477386,30.011604249477386,30.011604249477386,30.011604249477386,72,96
4617,Portugal Liga Kup,Futsal,"(8, 12]",30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8,12
5470,Masters,Pikado,"(96, 1000]",29.998640162604197,16.847897171974182,17.968605488538742,18.03153820335865,18.24086381494999,53.736008048057585,80.3181176707148,106.36858510091906,96,1000
4323,Northern Ireland Open,Snuker,"(12, 16]",29.960808624350104,3.5760737359523773,4.291038506478072,8.95408824831246,68.70604583621034,91.7932037740946,102.95411343750354,119.35464531287495,12,16
2881,(Z) Engleska FA Kup,Fudbal,"(20, 24]",29.959915103390813,18.648599553853273,26.1894765868783,33.730353619903326,41.27123065292835,45.041669169440866,46.92688842769712,48.77440330078826,20,24
4414,Championship League,Snuker,"(12, 16]",29.909974461081674,3.8353838622570042,9.161954206228259,24.466965869069096,47.26740727932753,66.65266330689201,100.84935517981641,199.50671454668853,12,16
2172,Gvatemala 1 Clausura,Fudbal,"(36, 48]",29.894914323730127,4.089208975434303,5.667537346482277,6.476376786828041,69.68058700859552,90.85864650458097,94.94815386086701,98.95587107002737,36,48
2759,Spanija Kup,Futsal,"(4, 8]",29.885355758890512,2.083362080156803,8.515542522072792,25.52889261394739,41.9521764293313,67.95926785096526,105.77122182585299,147.0245483467356,4,8
1417,WTA ITF Andrezieux-Boutheon,Tenis,"(8, 12]",29.871595433808185,1.5049276500940323,7.792139686644077,15.355704165995121,26.7303566634655,88.83287504315376,122.69572722502053,155.8813223632501,8,12
3184,Vels 2 Sever,Fudbal,"(24, 36]",29.799669161231982,1.7313231006264689,6.1721572428941744,12.932201383635398,30.21982724070549,89.06232180483642,124.65694697424757,195.88083826218548,24,36
2289,KHL Play off,Hokej,"(24, 36]",29.627632591873407,29.627632591873407,29.627632591873407,29.627632591873407,29.627632591873407,29.627632591873407,29.627632591873407,29.627632591873407,24,36
4418,Argentina 4,Fudbal,"(12, 16]",29.612969850500424,23.25864925980568,28.442486077547073,32.773462113738056,36.25157736837864,37.990634995698926,38.86016380935907,39.71230204674602,12,16
5258,(Z) Ceska,Odbojka,"(16, 20]",29.5491562721185,1.236417219042778,2.9496364295482635,11.019783671945333,35.417658127844334,69.86416908562184,175.3518238849938,259.22266494333775,16,20
5471,ATP Ch. Santa Cruz,Tenis,"(36, 48]",29.53384416302045,8.218042403459549,16.89816514402628,26.23857568949461,52.99989812076092,60.61992793530226,64.42994284257293,68.1637574516982,36,48
202,Spanija 3/2,Fudbal,"(96, 1000]",29.490110453567468,3.007417619228363,10.669267922639847,22.974365688860416,42.303249603137374,70.99205821752548,100.32250590901822,142.29456866962843,96,1000
334,(Z) CEV Kup,Odbojka,"(16, 20]",29.479084264487028,4.499365419149399,6.540403991937638,8.60435475409031,45.69612115323547,72.99895826205614,86.65037681646642,100.0287669997886,16,20
2963,Argentina Superliga Kup,Fudbal,"(72, 96]",29.401345897931606,1.909839352965355,3.0311885818839075,16.638401842117318,65.70420552864672,82.63404072262347,87.64788501430303,92.56145242014901,72,96
4502,(Z) Poljska,Košarka,"(24, 36]",29.34891290217638,2.6409693509340286,7.23852538317442,17.06581922620535,42.56931218504907,73.27156284451485,88.62268817424773,103.66679099738602,24,36
4342,Players Championship Finals,Pikado,"(24, 36]",29.344377517700195,8.401175320148468,15.665699623525143,34.36907575279474,55.605452626943595,60.91356734186411,62.151586934924126,62.151586934924126,24,36
2051,Grcka,Odbojka,"(16, 20]",29.32349842292815,3.096270491182804,3.757893204689026,10.874417208135124,37.621404910802845,79.21199210360643,117.41671716980626,154.85734773468238,16,20
4592,KSW,Borilacke Vestine,"(16, 20]",29.26327892889579,5.777490004897118,6.815844506025314,21.011153310537335,48.3634164184332,62.039547972381115,68.87761374935508,75.57891821078958,16,20
5316,ATP ITF St. Dizier,Tenis,"(16, 20]",29.22107968479395,12.510462462902069,23.650873944163322,34.791285425424576,45.93169690668583,51.501902647316456,54.28700551763177,57.01640633054078,16,20
4477,Shoot Out,Snuker,"(3, 4]",29.045318241382756,4.334689170122147,10.610535517334938,18.34348288178444,49.01443371921778,65.26580929756165,83.17488271817562,245.13542453046972,3,4
571,Svedska 4 Jug Svealand,Fudbal,"(24, 36]",29.02494728565216,29.02494728565216,29.02494728565216,29.02494728565216,29.02494728565216,29.02494728565216,29.02494728565216,29.02494728565216,24,36
3294,WTA ITF Nantes,Tenis,"(12, 16]",28.837323429683845,5.099475625902414,5.674297735095024,47.97508791089058,56.48900888860226,56.54488334991038,56.57282058056444,56.60019906660541,12,16
1254,WTA ITF Pune,Tenis,"(12, 16]",28.772727879030363,1.2198626026511195,3.7986954972147955,10.142223529517649,37.63264711946251,80.20181174576285,107.47465245053165,134.2020363412053,12,16
5457,WTA ITF Blumenau-Gaspar,Tenis,"(4, 8]",28.69489918850362,6.227355553209781,8.74063100218773,15.227343582808972,42.954272705316555,60.48692201375962,72.57481157630691,198.75617793259048,4,8
5390,WTA ITF Bengaluru,Tenis,"(8, 12]",28.68024681579499,1.3684509694576263,3.0841761082410812,3.404146432876587,12.282652407884598,41.50550290942192,62.297918014228344,394.0800621873899,8,12
1072,MHL Liga,Hokej,"(20, 24]",28.652675684227855,1.2313024029135706,3.6450882405042666,8.379566597044464,27.092101395130186,70.31931455060837,119.82009517028915,725.5755887686494,20,24
5376,Kval. SP 2023 Azija,Košarka,"(20, 24]",28.632872393354774,15.349715679883959,27.374154165387154,30.298276335000995,38.340285524725914,44.791388519108295,51.709128547459834,58.48851377524436,20,24
3413,(Z) Spanija Super Kup,Fudbal,"(24, 36]",28.542696591466665,28.542696591466665,28.542696591466665,28.542696591466665,28.542696591466665,28.542696591466665,28.542696591466665,28.542696591466665,24,36
5284,Poljska Super Kup,Hokej,"(3, 4]",28.515995036810637,28.515995036810637,28.515995036810637,28.515995036810637,28.515995036810637,28.515995036810637,28.515995036810637,28.515995036810637,3,4
1418,Australian Open Mix Dublovi,Tenis,"(36, 48]",28.48083948297426,1.2676655575633053,5.250976496934891,7.937622064352037,25.99650302305819,74.14283778779206,119.22898527365172,163.41340980979433,36,48
5306,ATP Ch. Tenerife-kval.,Tenis,"(4, 8]",28.473732419312,2.136176884174347,5.40053140372038,18.667702279984947,47.56739108264448,71.67243431508541,83.72495593130587,95.53642711520199,4,8
5459,ATP ITF Bath,Tenis,"(8, 12]",28.43013239753517,2.256507072597742,5.0957731157541275,12.1173300370574,59.170117415487766,75.28866976499557,92.74288602173328,109.8480179533363,8,12
30,Poljska Kup,Fudbal,"(72, 96]",28.425980359315872,28.425980359315872,28.425980359315872,28.425980359315872,28.425980359315872,28.425980359315872,28.425980359315872,28.425980359315872,72,96
3470,Kostarika 2 Clausura,Fudbal,"(24, 36]",28.374447633822758,2.771614667773247,4.675517359375954,20.22760740816593,49.427884814143184,64.0280235171318,71.32809286862611,78.48216083309056,24,36
5354,Kanada 1 Play off,Fudbal,"(20, 24]",28.293966613709927,4.993084400892258,8.029263079166412,22.313410274684426,47.845525987446315,60.61158384382725,66.99461277201772,73.2499811216444,20,24
2677,MLB Play off,Bejzbol,"(36, 48]",28.260452129774624,3.8975939899683003,6.992852956056597,19.56480160355568,25.913023550808433,51.835829758644124,103.28864536881443,153.71240466678154,36,48
4420,ATP ITF Manacor,Tenis,"(4, 8]",28.225860575323924,1.7362688511610032,11.576940061151983,16.10696022808552,60.01816482130439,98.74262399543076,100.06961543041096,106.50678556018822,4,8
421,Svedska 3 Jug,Fudbal,"(36, 48]",28.194594212215055,3.1818069145083427,4.19450094923377,19.183538258075714,28.393074329942465,29.982414208352566,103.85971765033901,176.25947502348603,36,48
4396,Spanija 4/2,Fudbal,"(36, 48]",28.069665730403116,3.552130281925202,7.346638826765122,14.150343376398085,33.37689445167783,48.379483024589724,106.40625497465926,263.30520038306383,36,48
5349,WTA Montevideo Dublovi,Tenis,"(16, 20]",28.042945164255798,16.874257639050484,18.875283002853394,20.72100892663002,35.91371300965549,46.84680959098041,52.313357881642865,57.6705752064921,16,20
5271,WTA ITF Florence,Tenis,"(8, 12]",28.025544707538565,3.021699622273445,6.781525480747223,9.39732367694378,14.63475961685181,34.40485415980222,64.86356636509322,353.7433228056883,8,12
3331,ATP ITF Heraklion,Tenis,"(12, 16]",27.947383268550038,2.153093233704567,6.907063841819765,11.250528804957867,33.25960545986891,41.21640512347222,56.01808266900498,300.180086066984,12,16
3185,Vels 2 Jug,Fudbal,"(24, 36]",27.91230322906375,1.794208273291588,6.54016661643982,11.544106900691986,35.34160459041604,105.86138695329431,116.98615787923336,135.40482551157478,24,36
3309,Danska,Hokej,"(48, 72]",27.87290885147673,1.4771689623594284,3.391764171421528,8.91321057230234,46.18497063964605,75.36992064863458,124.65904165804386,198.8371481945368,48,72
5111,Northern Ireland Open-kval.,Snuker,"(12, 16]",27.78424013981765,9.684598371386528,13.288540299981833,22.903243988752365,23.231240659952164,79.90209167450666,87.43458634987473,94.81643113173547,12,16
2929,Brazil Matogrossense Play off,Fudbal,"(3, 4]",27.70496129989624,27.70496129989624,27.70496129989624,27.70496129989624,27.70496129989624,27.70496129989624,27.70496129989624,27.70496129989624,3,4
5367,ATP ITF Guatemala,Tenis,"(12, 16]",27.672671731561422,27.22392588108778,27.52308978140354,27.822253681719303,28.121417582035065,28.270999532192945,28.345790507271886,28.41908566284925,12,16
4218,(Z) Norveska 1,Rukomet,"(36, 48]",27.66536725498736,20.679511247575284,25.33674858585,29.993985924124715,34.651223262399434,36.97984193153679,38.14415126610547,39.28517441398278,36,48
1252,ATP Ch. Knoxville,Tenis,"(48, 72]",27.57795943878591,19.04806081950665,32.110281839966774,34.31650099158287,38.36203084886074,40.84462345391512,42.08591975644231,43.30239013291896,48,72
1483,ATP Acapulco,Tenis,"(36, 48]",27.457350318630535,12.666913747787476,23.994871139526367,34.00192882120609,42.68808679282665,47.03116577863693,49.202705271542065,51.33081397458911,36,48
4348,ATP Ch. Maia-kval.,Tenis,"(4, 8]",27.453924795240162,2.069291800260544,2.546549789607525,6.145190179347988,16.918771162629128,37.669925910979444,126.48734866343418,213.52842296084046,4,8
4393,Madjarska,Hokej,"(24, 36]",27.42846275852727,0.8291951715946198,1.9196668565273285,3.5613039657473564,32.339839920401594,119.92959454581144,163.42969131655985,185.9299835997075,24,36
5325,(Z) USA NWSL Play off,Fudbal,"(20, 24]",27.334994934499264,19.96946107968688,24.879816982895136,29.79017288610339,34.70052878931165,37.155706740915775,38.38329571671784,39.586332913003865,20,24
5288,Brazil Play off,Futsal,"(4, 8]",27.301220947504042,3.186054527759552,7.643631175160409,20.790906521677968,45.743227130174645,64.8107675343752,74.34453773647546,83.68763253453376,4,8
3416,WTA ITF Grenoble,Tenis,"(12, 16]",27.251921139191836,5.0370077766478065,12.467280861735347,19.03168555572629,52.43954858593644,69.42621456533669,74.27373211961239,79.02429932280258,12,16
4266,(Z) Evropski Kup,Rukomet,"(12, 16]",27.210727464407682,14.398642115294933,22.940032348036766,31.4814225807786,40.02281281352043,44.29350792989135,46.428855488076806,48.52149609509856,12,16
1487,Litvanija Super Kup,Fudbal,"(8, 12]",27.136467397212982,27.136467397212982,27.136467397212982,27.136467397212982,27.136467397212982,27.136467397212982,27.136467397212982,27.136467397212982,8,12
2118,Ekvador 1 Play off,Fudbal,"(96, 1000]",27.117149457335472,27.117149457335472,27.117149457335472,27.117149457335472,27.117149457335472,27.117149457335472,27.117149457335472,27.117149457335472,96,1000
1839,Peru 1 Clausura,Fudbal,"(96, 1000]",27.05142444507642,3.417118787765503,8.600214570760727,9.978082180023193,48.13254810869694,53.07138338685036,89.61790505796671,125.43349629566089,96,1000
4351,Andora 1,Fudbal,"(20, 24]",26.96856179833412,26.96856179833412,26.96856179833412,26.96856179833412,26.96856179833412,26.96856179833412,26.96856179833412,26.96856179833412,20,24
105,Broj asistencija igraca,Igrači Specijal,"(16, 20]",26.796380368371803,14.279862977564335,22.528770975768566,30.86357221007347,39.28426668047905,43.49461391568184,45.59978753328323,47.6628576785326,16,20
1497,(Z) Italija Kup,Odbojka,"(20, 24]",26.78615566343069,4.742592789232731,5.793238304555416,19.124440580606457,44.73619961738587,57.542079135775566,63.94501889497041,70.21989985898138,20,24
2249,Austrija Kup,Rukomet,"(2, 3]",26.725738160312176,26.725738160312176,26.725738160312176,26.725738160312176,26.725738160312176,26.725738160312176,26.725738160312176,26.725738160312176,2,3
1106,WTA Seoul,Tenis,"(48, 72]",26.63802683353424,26.63802683353424,26.63802683353424,26.63802683353424,26.63802683353424,26.63802683353424,26.63802683353424,26.63802683353424,48,72
5131,Argentina 2/A,Fudbal,"(72, 96]",26.610874448237674,1.4649974033236504,2.0835126638412476,7.892867673188444,12.01650990769267,69.52116801664238,112.57736332379271,154.7724347248004,72,96
320,Juzna Koreja 2,Fudbal,"(24, 36]",26.605058797257286,6.543362662196159,17.482592463493347,25.617470741271973,42.2885400056839,54.929545521736145,62.080421042144295,87.83152596526752,24,36
3309,Danska,Hokej,"(72, 96]",26.59383863210678,1.931115582585335,3.8669263869524007,8.7918454259634,56.75155183672906,77.46610393375158,88.12351272255181,98.56777333557608,72,96
4590,Slovacka 1,Hokej,"(48, 72]",26.593635013016563,2.772676259279251,9.469816479831938,28.527275206148612,41.39938253313306,67.83730220422149,82.63923916220662,114.97148374196153,48,72
4304,(Z) Belgija 1,Fudbal,"(24, 36]",26.59348249807954,1.6159037575125694,4.708443552255632,12.90353915840387,44.456064781546615,66.07168509736658,76.87949525527652,87.47114921002837,24,36
4418,Argentina 4,Fudbal,"(24, 36]",26.58514061756432,9.544321462512018,18.0881503880024,28.398501911759375,42.28923398554326,50.12969515994192,54.04992574714123,57.891751722596595,24,36
2870,Panama 1 Clausura,Fudbal,"(16, 20]",26.563599577080456,6.351483017206192,10.221925735473635,16.83560752943158,43.682545024752635,54.56074295982719,83.5485958859324,117.46932825824624,16,20
3146,Panama 1 Apertura,Fudbal,"(16, 20]",26.49555238398413,1.3121362030506134,5.532648861408234,14.696840941905975,60.49658567458391,68.19207061454654,72.03981308452785,75.81060070510955,16,20
4183,(Z) Poljska 1,Odbojka,"(36, 48]",26.363122337728186,5.1726697981357574,11.828725442290306,20.1922120526433,28.7843449421227,38.267460411041995,89.93037407340104,202.4228933200241,36,48
5271,WTA ITF Florence,Tenis,"(12, 16]",26.326461024582386,25.466930337250233,26.03995079547167,26.612971253693104,27.18599171191454,27.472501941025257,27.615757055580616,27.756147067844868,12,16
